fidelity_plus,fidelity_minus,sparsity,ccId
3.826618194580078e-05,0.011867225170135498,0.5,46741
0.009988486766815186,0.007243335247039795,0.5,60900
0.0002802610397338867,0.03860211372375488,0.5,57814
0.014103949069976807,0.018642842769622803,0.5,59282
-0.016851484775543213,0.017929911613464355,0.5,40445
-0.003641963005065918,0.04277008771896362,0.5,30155
0.019414305686950684,-0.0027073025703430176,0.5,17437
0.003509700298309326,0.04108542203903198,0.5,15305
0.021600663661956787,0.018181681632995605,0.5,36581
-0.0011035799980163574,-0.001501619815826416,0.5,9428
0.06786864995956421,-0.013991117477416992,0.5,11731
-0.0038016438484191895,0.010903000831604004,0.5,28931
-0.009441018104553223,0.0429343581199646,0.5,28995
0.007200181484222412,-0.000245511531829834,0.5,16019
-0.0005660057067871094,-0.0028267502784729004,0.5,9550
-0.0064580440521240234,0.45070046186447144,0.5,23863
-0.0020111799240112305,0.010649800300598145,0.5,7739
0.0,0.008968710899353027,0.5,115865
-0.021277010440826416,0.027143001556396484,0.5,98777
-0.02486276626586914,5.960464477539063e-08,0.5,94618
-0.0851852297782898,0.02807217836380005,0.5,72861
0.0,-0.40068310499191284,0.5,82580
0.0007911324501037598,-0.023501992225646973,0.5,87815
-0.00017201900482177734,0.014045238494873047,0.5,88568
-0.031036376953125,0.0,0.5,105568
-0.31705546379089355,0.0,0.5,68806
3.039836883544922e-06,-0.10512584447860718,0.5,106700
0.0,-0.0839686393737793,0.5,64910
0.1757643222808838,-0.27753087878227234,0.5,93075
-0.2851617932319641,0.0,0.5,66263
0.023593902587890625,0.0,0.5,116561
-0.0022266609594225883,-0.008590971119701862,0.5,57108
0.5941659212112427,-0.020887553691864014,0.5,54742
-0.005252361297607422,0.007576465606689453,0.5,47334
-0.10602221160661429,2.655835123732686e-05,0.5,53089
-0.20355471968650818,-0.145919531583786,0.5,57393
0.06048738956451416,0.05804908275604248,0.5,42180
0.00653231143951416,0.02020174264907837,0.5,62339
0.0008663535118103027,-0.04341953992843628,0.5,50436
-0.1771969497203827,0.1025463342666626,0.5,58761
-0.13123148679733276,0.03692692518234253,0.5,42224
-0.15055739879608154,0.3739652633666992,0.5,53361
-0.1252729445695877,-0.5526124089956284,0.5,58342
